Index,avg_price_per_kg
1,10.784000000000002
2,11.484
3,10.0
4,8.739999999999998
5,8.142
6,4.3309999999999995
7,3.6399999999999997
8,7.115
9,8.787
10,9.326000000000002
11,5.466
12,5.513
13,9.033999999999999
14,4.621
15,4.543999999999999
16,6.147
17,6.938
18,4.497999999999999
19,10.947999999999999
20,5.856999999999999
21,5.63
22,4.7620000000000005
23,5.564
24,7.781000000000001
25,5.560000000000001
26,5.420999999999999
27,7.858
28,7.837000000000001
29,7.477000000000001
30,7.122
31,7.924000000000001
32,5.6160000000000005
33,9.789
34,7.650000000000001
35,4.789
36,9.840000000000002
37,10.930000000000001
38,11.809999999999999
39,6.351
40,6.648999999999999
41,9.331999999999999
42,8.817
43,4.973000000000001
44,6.156000000000001
45,5.560000000000001
46,5.0280000000000005
47,5.0
48,5.522000000000002
49,6.117000000000001
50,5.162000000000001
51,1.7510000000000001
52,6.180000000000001
53,6.617999999999999
54,14.210000000000004
55,8.460999999999999
56,5.409000000000001
57,11.868
58,8.839
59,6.9
60,6.104
61,7.5489999999999995
62,11.687000000000001
63,6.167999999999999
64,9.132
65,5.935999999999999
66,6.016
67,6.9430000000000005
68,4.965000000000001
69,5.383999999999999
70,6.7620000000000005
71,5.634
72,4.506
73,3.0279999999999996
74,8.0
75,6.766999999999999
76,5.058
77,6.055999999999999
78,9.302000000000001
79,10.930000000000001
80,6.18
81,6.852999999999999
82,5.0
83,5.885
84,5.560000000000001
85,1.2209999999999999
86,5.920999999999999
87,7.2909999999999995
88,11.699000000000002
89,4.811999999999999
90,7.065
91,9.438999999999998
92,9.617
93,7.337999999999999
94,5.857999999999999
95,5.995
96,6.2780000000000005
97,8.270000000000001
98,8.804999999999998
99,7.002999999999998
100,5.560000000000001
101,11.206000000000001
102,6.42
103,6.105
104,7.650000000000001
105,7.090999999999999
106,8.691999999999998
107,7.631
108,2.73
109,10.0
110,5.0
111,4.148999999999999
112,7.569
113,6.110000000000001
114,4.240000000000001
115,6.114
116,10.0
117,5.316999999999999
118,9.432
119,4.4399999999999995
120,6.593999999999999
121,5.966000000000001
122,4.414999999999999
123,9.793000000000001
124,4.51
125,8.554
126,7.289
127,4.266
128,8.753
129,9.846
130,5.800999999999999
131,5.581999999999999
132,5.782000000000001
133,9.24
134,8.431999999999999
135,1.25
136,6.101999999999999
137,7.781000000000001
138,7.026999999999999
139,7.715000000000001
140,5.376
141,7.847999999999999
142,5.497
143,8.844
144,4.7589999999999995
145,9.024000000000001
146,6.67
147,5.594
148,8.277
149,5.46
150,8.324000000000002
151,10.0
152,8.322000000000001
153,4.483
154,8.268
155,7.106
156,11.436000000000002
157,5.199
158,4.506
159,6.0
160,5.9590000000000005
161,8.042000000000002
162,9.875000000000004
163,7.199000000000001
164,8.687000000000001
165,6.780999999999999
166,8.361
167,7.779999999999999
168,7.254
169,5.058
170,7.6129999999999995
171,9.124
172,6.964
173,4.984
174,11.8
175,5.995
176,4.862
177,8.323
178,5.560000000000001
179,6.017
180,7.308999999999999
181,5.165
182,0.4
183,10.221999999999998
184,7.367
185,6.992999999999999
186,0.476
187,4.18
188,9.840000000000002
189,7.343999999999999
190,5.5
191,5.560000000000001
192,8.354
193,5.0
194,4.537999999999999
195,10.0
196,8.451
197,9.301
198,7.216000000000001
199,6.0
200,8.09
201,7.0470000000000015
202,2.718
203,7.851000000000001
204,1.6730000000000005
205,6.579000000000001
206,4.273999999999999
207,7.775000000000001
208,7.781000000000001
209,7.452000000000001
210,8.496
211,7.283999999999999
212,14.166
213,5.2860000000000005
214,6.094
215,9.400000000000002
216,5.560000000000001
217,5.808
218,5.460999999999999
219,10.543
220,7.537000000000001
221,5.550999999999999
222,5.18
223,8.161
224,11.083000000000002
225,11.429
226,6.621
227,6.7780000000000005
228,5.450000000000001
229,9.247000000000002
230,5.560000000000001
231,4.762
232,10.570000000000004
233,7.650000000000001
234,5.450000000000001
235,6.67
236,6.110000000000001
237,8.822000000000001
238,8.739999999999998
239,3.969
240,5.446000000000001
241,4.4399999999999995
242,5.224
243,6.670999999999999
244,7.992
245,10.930000000000001
246,7.083
247,5.913
248,7.650000000000001
249,5.295
250,9.217
251,7.679
252,9.607
253,4.843
254,4.765
255,6.67
256,4.662000000000001
257,7.078999999999999
258,8.443999999999999
259,8.739999999999998
260,8.286000000000001
261,10.67
262,10.589000000000002
263,6.129
264,6.1080000000000005
265,5.016
266,7.333
267,5.023000000000001
268,6.363999999999999
269,4.402
270,6.67
271,8.161
272,6.67
273,10.930000000000001
274,2.2380000000000004
275,7.758
276,9.968
277,5.109
278,6.67
279,6.0
280,7.426
281,5.178
282,6.663000000000001
283,6.134
284,4.441000000000001
285,9.305
286,4.726000000000001
287,5.865999999999999
288,5.3660000000000005
289,8.206
290,8.49
291,5.901000000000001
292,5.867999999999999
293,5.781999999999999
294,1.206
295,6.6240000000000006
296,7.006
297,8.325999999999999
298,8.897
299,7.7620000000000005
300,7.117
301,5.560000000000001
302,6.125
303,4.4399999999999995
304,6.148000000000001
305,8.666
306,9.317
307,5.446000000000001
308,4.224
309,8.289999999999997
310,6.3420000000000005
311,6.413000000000001
312,7.489000000000002
313,5.307999999999999
314,8.374
315,10.643
316,8.739999999999998
317,6.085000000000001
318,5.425
319,5.648999999999999
320,6.5009999999999994
321,6.164
322,6.67
323,4.643
324,7.351999999999999
325,5.0
326,3.929
327,7.539
328,5.912000000000001
329,10.559000000000001
330,7.569
331,5.7
332,5.302
333,9.380999999999997
334,6.494
335,8.200000000000001
336,8.184999999999999
337,8.126000000000001
338,6.67
339,7.8759999999999994
340,4.577
341,6.813000000000001
342,5.1869999999999985
343,9.032
344,7.0
345,9.33
346,6.772
347,9.118000000000002
348,5.198
349,7.905000000000001
350,7.932000000000002
351,7.359000000000002
352,9.533999999999999
353,7.650000000000001
354,8.681000000000001
355,6.8199999999999985
356,6.67
357,5.709
358,8.774
359,8.571
360,8.308000000000002
361,6.742
362,6.175999999999999
363,6.619999999999999
364,8.842000000000002
365,5.708
366,6.924999999999999
367,7.57
368,7.758
369,6.004
370,10.867
371,4.681
372,6.67
373,6.110000000000001
374,9.192
375,6.958999999999999
376,6.968999999999999
377,4.965
378,6.333
379,7.650000000000001
380,7.009
381,5.342999999999999
382,7.039
383,7.116
384,7.138
385,2.742
386,7.854000000000001
387,5.995
388,8.138
389,3.329999999999999
390,8.692
391,6.025
392,5.91
393,9.286
394,9.209999999999999
395,1.472
396,8.062999999999999
397,6.67
398,7.366000000000001
399,7.066999999999998
400,6.292
401,6.069
402,3.029
403,10.074000000000002
404,5.681
405,6.316999999999999
406,10.253
407,4.946
408,7.261
409,4.674000000000001
410,10.0
411,9.556
412,4.240000000000001
413,5.9079999999999995
414,8.305
415,9.305000000000001
416,4.601
417,14.063999999999998
418,5.316999999999999
419,10.0
420,6.67
421,3.9909999999999997
422,4.831999999999999
423,7.444
424,5.017
425,6.611
426,9.209999999999999
427,7.393000000000001
428,7.782000000000001
429,8.672
430,7.3260000000000005
431,10.141
432,8.184999999999999
433,7.290000000000001
434,10.327
435,6.5009999999999994
436,7.551
