Index,avg_price_per_kg
1,8.665765575633941
2,8.737367028119024
3,8.381026887439475
4,8.153342462025194
5,8.265850251584652
6,5.285129194839101
7,5.428532837939201
8,7.710104012539432
9,8.41192279043571
10,8.75010285808139
11,6.369871763651645
12,6.937501560025339
13,7.983640594804456
14,6.2923847572947125
15,3.082364804622557
16,6.77723227432989
17,6.77625061087565
18,6.153569232438713
19,10.601995750045717
20,5.915398945957804
21,5.327994251749715
22,4.935891700865341
23,6.169747660740086
24,6.892897315735354
25,5.102161061787228
26,6.667502973156388
27,7.626395912274802
28,8.056274030928762
29,7.955421406325513
30,8.071878985648254
31,8.546632784000849
32,5.297890163092234
33,8.93503815910617
34,7.936218581855883
35,3.963559468630592
36,8.128620161537583
37,7.849998429461721
38,9.411883640735596
39,6.010984488373197
40,6.682521004331647
41,8.259499816794232
42,8.178024421099053
43,8.574429959080135
44,5.250667850880291
45,6.195269231915972
46,5.99666873591832
47,5.387121057360218
48,6.312759307898887
49,6.264505917592942
50,3.6981340626293786
51,0.4016063986559857
52,5.132416600914894
53,8.635272191931563
54,9.754516485912518
55,7.779254013251375
56,7.0524598299566605
57,8.253144922988213
58,8.980512343938244
59,8.81971642235385
60,8.115748534212344
61,8.512112453654481
62,9.349811226108159
63,5.068609181723332
64,8.057684143922415
65,7.292658686406867
66,5.939741443641651
67,5.280303698009902
68,4.529335622477902
69,6.490645001164921
70,6.389829221054697
71,7.271553360490998
72,6.097711126109516
73,6.503031437961454
74,6.634111553720231
75,5.70698363910833
76,5.49494390221389
77,5.8312941387112005
78,9.158823463037606
79,8.38727297617379
80,6.367952556001001
81,8.083587506015192
82,5.442198649359398
83,5.816124618021149
84,6.171523292072834
85,3.700276944083271
86,5.643101004481196
87,7.611502838356955
88,9.649532431667922
89,4.092487144267579
90,6.063742234337042
91,8.265322532165555
92,8.798625381101829
93,7.742083272853506
94,5.875413369908529
95,6.784672597195822
96,5.684103756839249
97,7.721876069535483
98,8.154433268642151
99,5.0843525761188175
100,6.6933801390232475
101,9.010130243843832
102,6.392972538263621
103,5.183272382514133
104,8.028571836876381
105,7.413156665479164
106,8.385213575600119
107,8.634836400268341
108,5.864391773148327
109,7.677306547035187
110,5.312307229437465
111,6.258242848294685
112,5.25395652268935
113,5.54039926036512
114,6.32776784195994
115,7.3996640967748135
116,8.464329966065634
117,6.5734100347717686
118,9.590477209904748
119,5.7641763628103035
120,7.34564603772742
121,6.398371814089842
122,6.26808921010479
123,8.43286014227806
124,5.25694057450437
125,8.259023408011672
126,7.43075377887817
127,5.533173920279296
128,7.840539425584666
129,8.30016240119312
130,6.944226313960371
131,7.635920340841949
132,6.672001157734485
133,8.977139837847517
134,7.988964106468757
135,0.16744955328613287
136,6.429958326832093
137,6.421031649259021
138,8.592515484103387
139,7.5495543442352755
140,5.533327514509438
141,8.068549842224911
142,6.073312181070378
143,8.456217769642535
144,5.271605839218864
145,8.296663784159591
146,6.260191464216405
147,6.57407258269177
148,8.434832496156105
149,7.315792494960078
150,8.416141765271732
151,8.00316456244309
152,7.6678247437062055
153,5.579670841018469
154,8.068108664341253
155,7.981387827866911
156,10.007128913871384
157,6.895363675219414
158,5.9524778846130175
159,7.386865098878843
160,7.6198325153523
161,8.609833793646885
162,8.379131604261602
163,6.997299660592034
164,8.966966745256286
165,7.857742896199852
166,8.18679116502426
167,6.5569596820455445
168,7.291900293721483
169,7.035741963587043
170,7.45908925484764
171,8.113602035180975
172,7.939592199195886
173,6.825189523542576
174,8.732700492868844
175,5.0710139180037
176,4.582320006079499
177,8.287748442465272
178,5.7771075118398585
179,6.199409313748674
180,6.128126001598957
181,6.5651756633642435
182,-1.1593732101709975
183,10.239632512240405
184,7.696096664137258
185,6.22996162111167
186,-1.311990839905775
187,5.784237585547544
188,8.19939869161908
189,7.395880214301997
190,7.5218783128411815
191,6.328510158931749
192,8.249054879312553
193,6.018875531382491
194,3.0190843878594933
195,7.919949034909223
196,10.755120250804339
197,6.468489369577583
198,4.383338399622517
199,6.087602060043537
200,8.04624184364775
201,5.334691962573743
202,4.8981191711000065
203,7.5396887236856855
204,3.678103884100892
205,6.783395817609289
206,4.629965449118117
207,7.875258143319115
208,6.892897315735354
209,7.207810650579631
210,7.999758371310691
211,7.791460062744136
212,10.580312251753185
213,6.527102333094717
214,7.854779715820314
215,8.643187565060998
216,6.469374938990768
217,6.391643892917273
218,6.648965077465618
219,6.01892124311189
220,8.14543625141323
221,4.783032150734016
222,5.140711907883087
223,8.058016111423967
224,8.956809992987928
225,8.880121349483943
226,5.450468243059277
227,5.429106018389575
228,5.464663401038251
229,6.526183832016159
230,6.194052298452334
231,6.396842581391866
232,8.141853255143815
233,8.157763768453606
234,5.545500341989737
235,5.691813924633152
236,6.16467302127603
237,10.515414672443512
238,8.30505768521516
239,5.1259470759582655
240,5.747583112805842
241,6.060304311626169
242,6.384945201521987
243,7.273274747869891
244,7.930398112702733
245,8.271703314317165
246,6.758987793884899
247,3.3994712895951125
248,6.891555684512696
249,6.523360414890249
250,9.644969650129497
251,8.219410592976601
252,8.82181178255587
253,6.006508244434372
254,7.474944193651936
255,6.203459987095357
256,5.003897779925865
257,7.947070780773174
258,7.680939996617781
259,8.254346589587385
260,7.531965133799531
261,6.0768663946969355
262,9.59675930798403
263,6.631246576004742
264,6.064758946053644
265,4.125627977706245
266,6.837103681025837
267,4.873372017142174
268,5.585575603443431
269,6.310416916041049
270,6.8744241153090115
271,8.27900770952374
272,6.1256489187521765
273,8.576873663892002
274,3.238612138472945
275,8.094874157842696
276,8.627906644331233
277,6.1671854593255375
278,6.461280957600138
279,5.671357352129235
280,7.756625282231653
281,7.0411403728280675
282,6.562123286016231
283,5.966732856089948
284,3.4795470205922356
285,7.746014972241483
286,4.836870860572162
287,6.151232319918108
288,7.373533276766921
289,7.469928425962735
290,9.146245162412015
291,6.24026307275426
292,5.41512203527509
293,6.146358931142004
294,1.7009555033191646
295,7.532482895837347
296,8.045200476663922
297,8.246142130381031
298,8.151530174370237
299,7.3505258194004455
300,4.993701066406629
301,6.302073383399602
302,5.08738479826161
303,5.097081034216899
304,6.982149112784555
305,7.971169861392809
306,8.557701545164036
307,5.760433990286856
308,3.6821928698682314
309,8.018499167436858
310,6.820253791237519
311,6.9513771377210105
312,7.55865061814211
313,6.320225439840669
314,8.116446261710735
315,8.426614677344332
316,7.484692069868743
317,6.078048990252682
318,6.137920176905936
319,6.4489511745869095
320,6.265452940660907
321,6.387952324451817
322,6.200732558040272
323,5.470862329170359
324,7.551684163026948
325,6.026993549903182
326,5.658616352382978
327,7.564423750730839
328,6.300077384133601
329,8.38657725327812
330,7.182498306940033
331,6.419048434404431
332,4.993425444150489
333,9.11891724715042
334,7.016295507114592
335,7.403372978953485
336,7.5558404303542375
337,7.772515936836044
338,5.093238223264962
339,7.94796457646089
340,5.821071846335144
341,7.617190751051567
342,6.720212514786908
343,8.709419585732121
344,6.526152032754453
345,8.681063070801429
346,7.866764100947421
347,7.96919026148953
348,6.105386163959793
349,7.766783582149401
350,8.019851043440667
351,7.534024531021714
352,8.106743357217056
353,7.4956105011342515
354,8.045326065923291
355,8.059597783756999
356,6.772082911635152
357,6.273635658373678
358,9.212890692847395
359,8.090134319134904
360,7.464513900495149
361,7.85940551756903
362,6.822681789883063
363,8.10132427965982
364,8.189488440479181
365,7.269199405280688
366,6.536995593063693
367,7.473178146718055
368,7.670340750516516
369,7.1476930454578
370,7.490633185354454
371,5.620164501908221
372,5.359171246786445
373,6.806738249553291
374,7.9209505296234965
375,5.037637401949723
376,7.640627627214599
377,5.42656740192615
378,5.12557496190766
379,7.4956105011342515
380,5.112168609941818
381,7.475675765807409
382,7.355996284792127
383,7.333241783523135
384,7.385714100555106
385,6.349734825517771
386,7.601966157547395
387,7.240379519623275
388,7.600160867988507
389,6.19316638111377
390,8.984573295950213
391,7.8349187408016405
392,6.782620253176901
393,9.42136056931713
394,6.520875541135865
395,0.675774016491232
396,9.443831043194677
397,5.39515793040664
398,7.102803478288024
399,7.403726452301271
400,6.900978481447055
401,6.1147612870599914
402,5.972919501188699
403,8.663819179329039
404,5.866177676748066
405,6.8943750884009205
406,9.42897641415584
407,6.311960826856193
408,6.649252529138721
409,4.825549907679488
410,8.226836048235327
411,8.31736460572938
412,6.32776784195994
413,6.447495747132052
414,7.721798734737604
415,6.958758083629164
416,6.377384473089478
417,7.445609408507607
418,6.410552689073938
419,8.609148601223751
420,5.178061745516516
421,7.265092706843461
422,4.19918076960812
423,7.412818618267465
424,5.124108687296939
425,6.295323743336667
426,6.54512906371383
427,7.996037731659271
428,6.901056355422497
429,7.595288338324281
430,6.622475484221923
431,8.586373663057657
432,6.906192821856166
433,7.84090588754043
434,8.716032626797187
435,6.255690146368124
436,7.902110504920074
437,5.476782445917706
438,6.440933268764638
439,6.040491559100701
440,6.384217687117143
441,8.57327091976731
442,7.647890502697464
443,8.63628017499832
444,8.16431580941935
445,8.526050399232645
446,9.02989505467167
447,5.700371766501576
448,7.4562491253350345
449,8.204342005082708
450,8.434124763441105
451,8.307991114025754
452,5.98120995696172
453,7.585191097580719
454,7.833249108202381
455,7.393146270683246
456,8.029215853021924
457,8.15318728259308
458,8.13463170219893
459,3.920777664327943
460,7.362336067726119
461,5.9806757639930765
462,8.231808202228876
463,6.312227863032149
464,4.438406133659555
465,8.47313439319987
466,4.799302232145692
467,3.9563545354967573
468,8.536755046508915
469,5.124845678042675
470,8.049473563864467
471,7.235219310403863
472,8.267787664070966
473,5.695303102394064
474,5.732090165170575
475,4.3325102192488885
476,7.798063273568914
477,8.315358180439944
478,5.541974808322266
479,6.079880995764597
480,6.451653018932575
481,5.6084259647641375
482,7.9834124403028
483,8.33109834581228
484,6.2571393561242985
485,8.591565223064208
486,7.6152135998154336
487,8.790971207899474
488,6.71233443693427
489,7.826099396286736
490,5.542073110005276
491,4.784037186850128
492,6.269263790372861
493,6.384572066819601
494,7.93737336608956
495,8.842818805533625
496,6.724936046402036
497,6.307727840892312
498,7.6897163398575685
499,8.220673350423112
500,7.692770146342809
501,8.605216850735815
502,5.770881217945316
503,8.127630063036122
504,7.99970024882532
505,8.017777995011784
506,8.401048178994643
507,7.469777606308526
508,5.331311888231994
509,7.94270673415167
510,6.423061909426451
511,8.385213575600119
512,6.869299793881964
513,6.143472718797966
514,6.060304311626169
515,8.105512269170049
516,8.733236726508494
517,8.422228641424681
518,6.4524380152438425
